,0,1,2,3,4,5,6,7,8,9,10,11,12
3571,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3572,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3573,route,,,,,,,,,,,,
3574,establishment,parking,point_of_interest,,,,,,,,,,
3575,establishment,point_of_interest,real_estate_agency,,,,,,,,,,
3576,establishment,parking,point_of_interest,,,,,,,,,,
3577,route,,,,,,,,,,,,
3578,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
3579,establishment,point_of_interest,,,,,,,,,,,
3580,establishment,hospital,point_of_interest,,,,,,,,,,
3581,postal_code,,,,,,,,,,,,
3582,route,,,,,,,,,,,,
3583,establishment,food,lodging,point_of_interest,restaurant,store,,,,,,,
3584,establishment,food,lodging,point_of_interest,restaurant,store,,,,,,,
3585,establishment,point_of_interest,store,,,,,,,,,,
3586,establishment,point_of_interest,,,,,,,,,,,
3587,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3588,establishment,hospital,point_of_interest,,,,,,,,,,
3589,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3590,intersection,,,,,,,,,,,,
3591,establishment,parking,point_of_interest,,,,,,,,,,
3592,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3593,establishment,parking,point_of_interest,,,,,,,,,,
3594,establishment,light_rail_station,point_of_interest,transit_station,,,,,,,,,
3595,postal_code,postal_code_prefix,,,,,,,,,,,
3596,bus_station,establishment,point_of_interest,transit_station,,,,,,,,,
3597,establishment,parking,point_of_interest,,,,,,,,,,
3598,establishment,gym,health,point_of_interest,,,,,,,,,
3599,establishment,furniture_store,home_goods_store,point_of_interest,store,,,,,,,,
3600,establishment,light_rail_station,point_of_interest,transit_station,,,,,,,,,
3601,establishment,gas_station,point_of_interest,,,,,,,,,,
3602,city_hall,establishment,local_government_office,point_of_interest,,,,,,,,,
3603,establishment,parking,point_of_interest,,,,,,,,,,
3604,establishment,parking,point_of_interest,,,,,,,,,,
3605,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3606,establishment,parking,point_of_interest,,,,,,,,,,
3607,establishment,parking,point_of_interest,,,,,,,,,,
3608,establishment,point_of_interest,,,,,,,,,,,
3609,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3610,establishment,health,point_of_interest,,,,,,,,,,
3611,postal_code,,,,,,,,,,,,
3612,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3613,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3614,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
3615,establishment,lodging,point_of_interest,real_estate_agency,,,,,,,,,
3616,establishment,point_of_interest,,,,,,,,,,,
3617,establishment,health,point_of_interest,school,,,,,,,,,
3618,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3619,establishment,point_of_interest,,,,,,,,,,,
3620,street_address,,,,,,,,,,,,
3621,establishment,point_of_interest,real_estate_agency,storage,,,,,,,,,
3622,establishment,point_of_interest,real_estate_agency,storage,,,,,,,,,
3623,establishment,point_of_interest,,,,,,,,,,,
3624,establishment,point_of_interest,,,,,,,,,,,
3625,establishment,point_of_interest,,,,,,,,,,,
3626,bar,establishment,food,meal_takeaway,point_of_interest,restaurant,,,,,,,
3627,establishment,gym,health,point_of_interest,spa,,,,,,,,
3628,premise,,,,,,,,,,,,
3629,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
3630,establishment,point_of_interest,,,,,,,,,,,
3631,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3632,establishment,point_of_interest,,,,,,,,,,,
3633,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
3634,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3635,establishment,lodging,point_of_interest,,,,,,,,,,
3636,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
3637,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
3638,route,,,,,,,,,,,,
3639,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
3640,establishment,parking,point_of_interest,,,,,,,,,,
3641,route,,,,,,,,,,,,
3642,establishment,lodging,point_of_interest,,,,,,,,,,
3643,establishment,parking,point_of_interest,,,,,,,,,,
3644,establishment,food,point_of_interest,store,,,,,,,,,
3645,establishment,point_of_interest,,,,,,,,,,,
3646,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
3647,establishment,point_of_interest,,,,,,,,,,,
3648,cafe,establishment,food,point_of_interest,restaurant,store,,,,,,,
3649,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
3650,establishment,food,gym,health,lodging,point_of_interest,restaurant,spa,,,,,
3651,establishment,point_of_interest,train_station,transit_station,,,,,,,,,
3652,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3653,clothing_store,establishment,point_of_interest,shopping_mall,store,,,,,,,,
3654,establishment,point_of_interest,,,,,,,,,,,
3655,establishment,food,meal_takeaway,point_of_interest,restaurant,,,,,,,,
3656,establishment,point_of_interest,,,,,,,,,,,
3657,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
3658,atm,car_wash,establishment,finance,gas_station,point_of_interest,,,,,,,
3659,establishment,lodging,point_of_interest,,,,,,,,,,
3660,establishment,point_of_interest,university,,,,,,,,,,
3661,route,,,,,,,,,,,,
3662,route,,,,,,,,,,,,
3663,establishment,parking,point_of_interest,,,,,,,,,,
3664,route,,,,,,,,,,,,
3665,establishment,lodging,point_of_interest,,,,,,,,,,
3666,premise,,,,,,,,,,,,
3667,establishment,point_of_interest,,,,,,,,,,,
3668,establishment,parking,point_of_interest,,,,,,,,,,
3669,establishment,parking,point_of_interest,,,,,,,,,,
3670,route,,,,,,,,,,,,
3671,car_repair,establishment,point_of_interest,,,,,,,,,,
3672,establishment,point_of_interest,,,,,,,,,,,
3673,route,,,,,,,,,,,,
3674,establishment,point_of_interest,,,,,,,,,,,
3675,establishment,point_of_interest,storage,,,,,,,,,,
3676,route,,,,,,,,,,,,
3677,establishment,point_of_interest,real_estate_agency,,,,,,,,,,
3678,establishment,point_of_interest,real_estate_agency,,,,,,,,,,
3679,establishment,gym,health,point_of_interest,,,,,,,,,
3680,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3681,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
3682,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
3683,premise,,,,,,,,,,,,
3684,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3685,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
3686,establishment,point_of_interest,,,,,,,,,,,
3687,establishment,lodging,point_of_interest,,,,,,,,,,
3688,establishment,point_of_interest,,,,,,,,,,,
3689,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3690,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3691,establishment,lodging,point_of_interest,,,,,,,,,,
3692,bar,establishment,food,point_of_interest,restaurant,,,,,,,,
3693,establishment,lodging,point_of_interest,,,,,,,,,,
3694,atm,cafe,clothing_store,establishment,finance,food,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket,
3695,establishment,parking,point_of_interest,,,,,,,,,,
3696,route,,,,,,,,,,,,
3697,establishment,parking,point_of_interest,,,,,,,,,,
3698,route,,,,,,,,,,,,
3699,route,,,,,,,,,,,,
3700,car_repair,establishment,point_of_interest,,,,,,,,,,
3701,establishment,parking,point_of_interest,,,,,,,,,,
3702,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3703,route,,,,,,,,,,,,
3704,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3705,establishment,gas_station,point_of_interest,,,,,,,,,,
3706,establishment,general_contractor,point_of_interest,,,,,,,,,,
3707,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
3708,car_repair,establishment,point_of_interest,,,,,,,,,,
3709,establishment,food,point_of_interest,,,,,,,,,,
3710,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3711,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3712,premise,,,,,,,,,,,,
3713,premise,,,,,,,,,,,,
3714,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3715,establishment,point_of_interest,university,,,,,,,,,,
3716,establishment,point_of_interest,,,,,,,,,,,
3717,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3718,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3719,route,,,,,,,,,,,,
3720,establishment,point_of_interest,,,,,,,,,,,
3721,establishment,parking,point_of_interest,premise,,,,,,,,,
3722,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3723,establishment,point_of_interest,,,,,,,,,,,
3724,route,,,,,,,,,,,,
3725,establishment,lodging,point_of_interest,spa,,,,,,,,,
3726,establishment,local_government_office,point_of_interest,,,,,,,,,,
3727,atm,car_wash,establishment,finance,gas_station,point_of_interest,,,,,,,
3728,route,,,,,,,,,,,,
3729,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
3730,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3731,postal_code,postal_code_prefix,,,,,,,,,,,
3732,establishment,lodging,point_of_interest,,,,,,,,,,
3733,establishment,lodging,point_of_interest,,,,,,,,,,
3734,postal_code,,,,,,,,,,,,
3735,establishment,lodging,point_of_interest,,,,,,,,,,
3736,establishment,point_of_interest,,,,,,,,,,,
3737,postal_code,postal_code_prefix,,,,,,,,,,,
3738,convenience_store,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,
3739,establishment,parking,point_of_interest,,,,,,,,,,
3740,establishment,parking,point_of_interest,,,,,,,,,,
3741,establishment,lodging,point_of_interest,,,,,,,,,,
3742,establishment,point_of_interest,,,,,,,,,,,
3743,route,,,,,,,,,,,,
3744,establishment,point_of_interest,,,,,,,,,,,
3745,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3746,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3747,establishment,parking,point_of_interest,,,,,,,,,,
3748,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3749,establishment,point_of_interest,university,,,,,,,,,,
3750,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
3751,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
3752,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3753,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3754,clothing_store,department_store,electronics_store,establishment,furniture_store,home_goods_store,jewelry_store,point_of_interest,store,,,,
3755,clothing_store,department_store,electronics_store,establishment,furniture_store,home_goods_store,jewelry_store,point_of_interest,store,,,,
3756,establishment,lodging,point_of_interest,,,,,,,,,,
3757,bar,establishment,food,lodging,point_of_interest,restaurant,,,,,,,
3758,establishment,lodging,point_of_interest,,,,,,,,,,
3759,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
3760,bar,establishment,point_of_interest,,,,,,,,,,
3762,establishment,parking,point_of_interest,,,,,,,,,,
3763,establishment,lodging,point_of_interest,,,,,,,,,,
3764,cafe,establishment,food,point_of_interest,restaurant,store,,,,,,,
3765,cafe,clothing_store,establishment,food,lodging,park,point_of_interest,restaurant,store,,,,
3766,route,,,,,,,,,,,,
3767,establishment,lodging,point_of_interest,,,,,,,,,,
3768,beauty_salon,establishment,gym,hair_care,health,point_of_interest,spa,,,,,,
3769,establishment,point_of_interest,shopping_mall,,,,,,,,,,
3770,premise,,,,,,,,,,,,
3771,establishment,point_of_interest,,,,,,,,,,,
3772,establishment,lodging,point_of_interest,,,,,,,,,,
3773,establishment,food,point_of_interest,restaurant,store,,,,,,,,
3774,convenience_store,establishment,food,gas_station,point_of_interest,store,,,,,,,
3775,establishment,point_of_interest,school,secondary_school,,,,,,,,,
3776,establishment,lodging,point_of_interest,,,,,,,,,,
3777,route,,,,,,,,,,,,
3778,establishment,parking,point_of_interest,,,,,,,,,,
3779,establishment,point_of_interest,,,,,,,,,,,
3780,establishment,point_of_interest,,,,,,,,,,,
3781,establishment,lodging,point_of_interest,,,,,,,,,,
3782,establishment,lodging,point_of_interest,,,,,,,,,,
3783,establishment,parking,point_of_interest,,,,,,,,,,
3784,cafe,establishment,food,point_of_interest,,,,,,,,,
3785,premise,,,,,,,,,,,,
3786,establishment,point_of_interest,,,,,,,,,,,
3787,establishment,health,point_of_interest,,,,,,,,,,
3788,establishment,finance,point_of_interest,real_estate_agency,,,,,,,,,
3789,establishment,point_of_interest,university,,,,,,,,,,
3790,establishment,point_of_interest,university,,,,,,,,,,
3791,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3792,establishment,gym,health,lodging,point_of_interest,spa,,,,,,,
3793,establishment,lodging,point_of_interest,,,,,,,,,,
3794,establishment,lodging,point_of_interest,,,,,,,,,,
3795,establishment,lodging,point_of_interest,,,,,,,,,,
3796,establishment,point_of_interest,,,,,,,,,,,
3797,campground,establishment,lodging,park,point_of_interest,,,,,,,,
3798,establishment,food,lodging,point_of_interest,,,,,,,,,
3799,establishment,food,lodging,point_of_interest,,,,,,,,,
3800,establishment,lodging,point_of_interest,,,,,,,,,,
3801,establishment,lodging,point_of_interest,,,,,,,,,,
3802,establishment,lodging,point_of_interest,,,,,,,,,,
3803,cafe,establishment,food,point_of_interest,real_estate_agency,store,travel_agency,,,,,,
3804,establishment,point_of_interest,,,,,,,,,,,
3805,establishment,lodging,point_of_interest,,,,,,,,,,
3806,establishment,lodging,point_of_interest,,,,,,,,,,
3807,bakery,cafe,establishment,food,point_of_interest,restaurant,store,,,,,,
3808,route,,,,,,,,,,,,
3809,establishment,point_of_interest,,,,,,,,,,,
3810,establishment,parking,point_of_interest,,,,,,,,,,
3811,establishment,gym,health,point_of_interest,school,,,,,,,,
3812,establishment,lodging,point_of_interest,,,,,,,,,,
3813,establishment,lodging,park,point_of_interest,,,,,,,,,
3814,car_repair,establishment,health,point_of_interest,,,,,,,,,
3815,establishment,lodging,point_of_interest,,,,,,,,,,
3816,establishment,lodging,point_of_interest,,,,,,,,,,
3817,premise,,,,,,,,,,,,
3818,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
3819,route,,,,,,,,,,,,
3820,establishment,park,point_of_interest,tourist_attraction,,,,,,,,,
3821,establishment,park,point_of_interest,tourist_attraction,,,,,,,,,
3822,bar,establishment,point_of_interest,,,,,,,,,,
3823,establishment,food,gym,health,lodging,point_of_interest,restaurant,spa,,,,,
3824,establishment,lodging,point_of_interest,,,,,,,,,,
3825,establishment,point_of_interest,university,,,,,,,,,,
3826,atm,cafe,clothing_store,establishment,finance,food,gas_station,grocery_or_supermarket,health,pharmacy,point_of_interest,store,supermarket
3827,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3828,establishment,point_of_interest,,,,,,,,,,,
3829,campground,establishment,lodging,park,point_of_interest,,,,,,,,
3830,establishment,lodging,point_of_interest,,,,,,,,,,
3831,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
3832,establishment,point_of_interest,,,,,,,,,,,
3833,establishment,food,point_of_interest,store,,,,,,,,,
3834,campground,establishment,lodging,park,point_of_interest,,,,,,,,
3835,establishment,lodging,point_of_interest,,,,,,,,,,
3836,bar,establishment,food,gym,health,lodging,point_of_interest,restaurant,spa,,,,
3837,route,,,,,,,,,,,,
3838,establishment,lodging,point_of_interest,,,,,,,,,,
3839,establishment,gas_station,point_of_interest,,,,,,,,,,
3840,establishment,lodging,point_of_interest,store,,,,,,,,,
3841,establishment,lodging,point_of_interest,store,,,,,,,,,
3842,establishment,finance,point_of_interest,post_office,,,,,,,,,
3843,campground,establishment,lodging,park,point_of_interest,,,,,,,,
3844,establishment,point_of_interest,,,,,,,,,,,
3845,establishment,food,gym,health,lodging,point_of_interest,restaurant,,,,,,
3846,establishment,lodging,point_of_interest,,,,,,,,,,
3847,establishment,point_of_interest,,,,,,,,,,,
3848,car_dealer,car_repair,establishment,point_of_interest,store,,,,,,,,
3849,establishment,parking,point_of_interest,,,,,,,,,,
3850,establishment,lodging,point_of_interest,,,,,,,,,,
3851,establishment,lodging,point_of_interest,,,,,,,,,,
3852,establishment,lodging,point_of_interest,,,,,,,,,,
3853,establishment,lodging,point_of_interest,,,,,,,,,,
3854,establishment,lodging,point_of_interest,,,,,,,,,,
3855,establishment,point_of_interest,,,,,,,,,,,
3856,establishment,point_of_interest,,,,,,,,,,,
3857,establishment,parking,point_of_interest,,,,,,,,,,
3858,establishment,parking,point_of_interest,,,,,,,,,,
3859,establishment,hospital,point_of_interest,,,,,,,,,,
3860,establishment,hospital,point_of_interest,,,,,,,,,,
3861,art_gallery,establishment,point_of_interest,university,,,,,,,,,
3862,establishment,parking,point_of_interest,,,,,,,,,,
3863,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3864,establishment,health,point_of_interest,,,,,,,,,,
3865,establishment,parking,point_of_interest,,,,,,,,,,
3866,establishment,health,point_of_interest,,,,,,,,,,
3867,establishment,point_of_interest,,,,,,,,,,,
3868,establishment,parking,point_of_interest,,,,,,,,,,
3869,car_dealer,establishment,point_of_interest,store,,,,,,,,,
3870,establishment,hospital,point_of_interest,,,,,,,,,,
3871,establishment,food,lodging,point_of_interest,restaurant,,,,,,,,
3872,establishment,food,lodging,point_of_interest,restaurant,spa,,,,,,,
3873,establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket,,,,,,,
3874,establishment,parking,point_of_interest,,,,,,,,,,
